country_code year quarter vessel_length fishing_tech gear_type target_assemblage mesh_size_range metier supra_region sub_region eez_indicator geo_indicator specon_tech deep species rectangle_type rectangle_lat rectangle_lon c_square totwghtlandg totvallandg confidential
2411 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA SCE NA NA NA 7500:100:1 11.731 33809.713 N
2412 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA MNZ NA NA NA 7400:390:3 0.015 53.848 N
2413 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA MNZ NA NA NA 1500:100:1 0.039 158.449 N
2414 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA MNZ NA NA NA 7500:100:1 0.026 107.49 N
2415 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA SOL NA NA NA 7500:100:1 0.079 848.552 N
2416 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA MNZ NA NA NA 1500:101:1 0.008 31.413 N
2417 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA MNZ NA NA NA 1500:100:2 0.004 14.088 N
2418 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA SCE NA NA NA 1500:101:1 0.671 2047.051 N
2419 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA SOL NA NA NA 1500:100:2 0.013 167.406 N
2420 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA SOL NA NA NA 1500:101:1 0.008 74.333 N
2421 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA BLL NA NA NA 7500:100:3 0.001 8.976 N
2422 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA BLL NA NA NA 7500:100:1 0.047 518.739 N
2423 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA BLL NA NA NA 1500:100:1 0.008 92.985 N
2424 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA CTL NA NA NA 7500:100:1 0.001 7.61 N
2425 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA CTL NA NA NA 1500:100:1 0 2.826 N
2426 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA CTL NA NA NA 7500:100:3 0 0.296 N
2427 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA DAB NA NA NA 1500:100:1 0 0.184 N
2428 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA DAB NA NA NA 7500:100:1 0.001 0.489 N
2429 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA DAB NA NA NA 7500:100:3 0 0.02 N
2430 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA GUU NA NA NA 7500:100:1 0.004 5.848 N
2431 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA GUU NA NA NA 7500:100:3 0 0.227 N
2432 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA GUU NA NA NA 1500:100:1 0.002 2.168 N
2433 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA LEM NA NA NA 1500:100:1 0 1.371 N
2434 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA LEM NA NA NA 7500:100:1 0.001 3.698 N
2435 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA LEM NA NA NA 7500:100:3 0 0.144 N
2436 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA MNZ NA NA NA 7500:100:3 0.001 2.986 N
2437 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA PLE NA NA NA 7500:100:3 0 0.182 N
2438 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA PLE NA NA NA 7500:100:1 0.027 38.012 N
2439 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA PLE NA NA NA 1500:100:1 0.002 1.74 N
2440 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA RAJ NA NA NA 1500:100:1 0 1.211 N
2441 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA RAJ NA NA NA 7500:100:1 0.001 3.271 N
2442 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA RAJ NA NA NA 7500:100:3 0 0.127 N
2443 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA RJC NA NA NA 7500:100:1 0.011 20.009 N
2444 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA RJC NA NA NA 7500:100:3 0 0.184 N
2445 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA SCE NA NA NA 7500:100:3 0.091 263.007 N
2446 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA SOL NA NA NA 7500:100:3 0.001 10.472 N
2447 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA SYC NA NA NA 7500:100:1 0.004 3.533 N
2448 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA SYC NA NA NA 7500:100:3 0 0.137 N
2449 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA SYC NA NA NA 1500:100:1 0.002 1.308 N
2450 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA TUR NA NA NA 7500:100:3 0 5.102 N
2451 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA TUR NA NA NA 1500:100:1 0.008 105.546 N
2452 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA TUR NA NA NA 7500:100:1 0.043 588.882 N
2453 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA BLL NA NA NA 1500:100:3 0.003 39.012 N
2454 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA CTL NA NA NA 1500:100:3 0 1.168 N
2455 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA DAB NA NA NA 1500:100:3 0 0.078 N
2456 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA GUU NA NA NA 1500:100:3 0.001 0.896 N
2457 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA LEM NA NA NA 1500:100:3 0 0.568 N
2458 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA MNZ NA NA NA 1500:100:3 0.004 17.691 N
2459 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA PLE NA NA NA 1500:100:3 0.001 0.719 N
2460 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA RAJ NA NA NA 1500:100:3 0 0.501 N
2461 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA RJC NA NA NA 1500:100:3 0.001 2.177 N
2462 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA SCE NA NA NA 1500:100:3 0.365 1072.395 N
2463 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA SOL NA NA NA 1500:100:3 0.005 54.929 N
2464 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA SYC NA NA NA 1500:100:3 0.001 0.542 N
2465 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA TUR NA NA NA 1500:100:3 0.001 22.536 N
2466 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA RJC NA NA NA 7400:390:3 0.071 187.976 N
2467 FRA 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA BLL NA NA NA 1500:100:1 0.016 175.419 N
2468 FRA 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA BLL NA NA NA 7500:100:1 0.052 540.05 N
2469 FRA 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA CTL NA NA NA 1500:100:3 0 0.063 N
2470 FRA 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA CTL NA NA NA 7500:100:3 0 0.106 N
2471 FRA 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA CTL NA NA NA 1500:100:1 0.002 25.233 N
2472 FRA 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA CTL NA NA NA 7500:100:1 0.001 1.203 N
2473 FRA 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA SCE NA NA NA 7500:100:3 2.551 7216.95 N
2474 FRA 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA SCE NA NA NA 1500:100:3 1.142 3186.906 N
2475 FRA 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA CTL NA NA NA 7400:390:2 0.002 6.624 N
2476 FRA 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA SDV NA NA NA 7400:390:3 0.033 28.705 N
2477 FRA 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA COD NA NA NA 7400:390:2 0 2.889 N
2478 FRA 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA COD NA NA NA 7400:390:4 0.001 9.22 N
2479 FRA 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA COD NA NA NA 7400:390:3 0.002 12.051 N
2480 FRA 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA RJM NA NA NA 7400:390:4 0.001 1.781 N
2481 FRA 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA RJM NA NA NA 7400:390:2 0.001 2.817 N
2482 FRA 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA RJM NA NA NA 7400:390:3 0.001 1.092 N
2483 FRA 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA CTC NA NA NA 1500:101:3 0.327 1245.61 N
2484 FRA 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA PIL NA NA NA 1500:101:3 0.021 8.32 N
2485 FRA 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA RJC NA NA NA 1500:101:3 0.013 26 N
2486 FRA 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA BLL NA NA NA 1500:100:4 0.001 4.708 N
2487 FRA 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA CTC NA NA NA 1500:100:4 0.027 91.52 N
2488 FRA 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA PLE NA NA NA 1500:100:4 0.02 45.398 N
2489 FRA 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA SCE NA NA NA 1500:100:4 0.78 2126.143 N
2490 FRA 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA TUR NA NA NA 1500:100:4 0.001 9.559 N
2491 FRA 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA MAC NA NA NA 1500:100:2 0.041 52.775 N
2492 FRA 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA MAC NA NA NA 1500:101:1 0.039 39.203 N
2493 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA SCE NA NA NA 1500:101:3 0.163 423.782 N
2494 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA SCE NA NA NA 1500:100:4 0.007 17.921 N
2495 FRA 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA LEM NA NA NA 1500:101:3 0 0.028 N
2496 FRA 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA LEM NA NA NA 1500:100:2 0.003 17.067 N
2497 FRA 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA LEM NA NA NA 1500:101:1 0.007 54.652 N
2498 FRA 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA LEM NA NA NA 1500:100:4 0 0.559 N
2499 FRA 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA SOL NA NA NA 1500:100:4 0.001 16.313 N
2500 FRA 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA RJC NA NA NA 1500:101:1 0.021 86.495 N
2501 FRA 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA SCE NA NA NA 7500:100:3 0.039 122.103 N
2502 FRA 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA BLL NA NA NA 7500:100:3 0.009 69.114 N
2503 FRA 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA CTC NA NA NA 7500:100:3 0.011 37.315 N
2504 FRA 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA MNZ NA NA NA 7500:100:3 0.05 171.346 N
2505 FRA 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA PLE NA NA NA 7500:100:3 0.02 39.942 N
2506 FRA 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA RJC NA NA NA 1500:100:3 0.013 11.165 N
2507 FRA 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA RJC NA NA NA 7500:100:3 0.024 25.723 N
2508 FRA 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA TUR NA NA NA 7500:100:3 0.044 449.092 N
2509 FRA 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA QSC NA NA NA 1500:100:2 28.767 18138.656 N
2510 FRA 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA CTC NA NA NA 1500:100:2 0.306 991.28 N
2511 FRA 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA GUU NA NA NA 1500:100:2 0.06 132.61 N
2512 FRA 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA JOD NA NA NA 1500:100:2 0.078 1007.96 N
2513 FRA 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA SQZ NA NA NA 1500:100:2 0.034 358.43 N
2514 FRA 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA QSC NA NA NA 7500:100:1 0.388 244.504 N
2515 FRA 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA VSC NA NA NA 7500:100:1 0.002 1.992 N
2516 FRA 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA VSC NA NA NA 1500:100:2 0.063 63.008 N
2517 FRA 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA ROL NA NA NA 1500:100:2 0.045 23.96 N
2518 FRA 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA SDV NA NA NA 1500:100:2 0.03 13.41 N
2519 FRA 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA BLL NA NA NA 1500:100:2 0.015 138.73 N
2520 FRA 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA MNZ NA NA NA 1500:100:2 0.045 205.5 N
2521 FRA 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA PLE NA NA NA 1500:100:2 0.068 117.91 N
2522 FRA 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA SOL NA NA NA 1500:100:2 0.033 398.06 N
2523 FRA 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA SOS NA NA NA 1500:100:2 0.007 26.64 N
2524 FRA 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA TUR NA NA NA 1500:100:2 0.058 845.45 N
2525 FRA 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA MUR NA NA NA 1500:100:2 0.019 62.14 N
2526 FRA 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA SYT NA NA NA 1500:100:2 0.02 5.56 N
2527 FRA 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA BRB NA NA NA 1500:100:2 0.002 3.4 N
2528 FRA 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA MAC NA NA NA 1500:100:2 0.069 83.73 N
2529 FRA 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA BRB NA NA NA 7400:392:4 0.001 6.42 N
2530 FRA 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA COE NA NA NA 7400:392:4 0.147 242.008 N
2531 FRA 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA JOD NA NA NA 7400:392:4 0.023 262.808 N
2532 FRA 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA LEM NA NA NA 7400:392:4 0 2.58 N
2533 FRA 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA POL NA NA NA 7400:392:4 0.001 4.24 N
2534 FRA 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA QSC NA NA NA 7400:392:4 19.096 19095.824 N
2535 FRA 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA RJC NA NA NA 7400:392:4 0.01 29.25 N
2536 FRA 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA SBG NA NA NA 7400:392:4 0.001 7.8 N
2537 FRA 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA SOL NA NA NA 7400:392:4 0.004 58.77 N
2538 FRA 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA SQZ NA NA NA 7400:392:4 0.145 1250.299 N
2539 FRA 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA TUR NA NA NA 7400:392:4 0.006 104.1 N
2540 FRA 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA CTC NA NA NA 7400:392:4 0.098 465.254 N
2541 FRA 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA GUU NA NA NA 7400:392:4 0.015 28.85 N
2542 FRA 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA MUR NA NA NA 7400:392:4 0.01 39.14 N
2543 FRA 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA VSC NA NA NA 7400:392:4 0.22 166.7 N
2544 FRA 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA COE NA NA NA 7500:102:2 0.001 1.922 N
2545 FRA 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA CTC NA NA NA 7500:102:2 0.001 2.036 N
2546 FRA 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA JOD NA NA NA 7500:102:2 0 2.452 N
2547 FRA 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA QSC NA NA NA 7500:102:2 0.1 99.566 N
2548 FRA 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA SQZ NA NA NA 7500:102:2 0.001 7.131 N
2549 FRA 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA SYC NA NA NA 7400:381:4 0.009 8.109 N
2550 FRA 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA SOL NA NA NA 7400:391:2 0.015 296.106 N
2551 FRA 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA CTC NA NA NA 7400:392:2 0 1.243 N
2552 FRA 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA SCE NA NA NA 7400:392:2 0.103 216.424 N
2553 FRA 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA RJH NA NA NA 7400:382:3 0.05 138.653 N
2554 FRA 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA RJC NA NA NA 7400:391:2 0.012 37.38 N
2555 FRA 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA HER NA NA NA 1500:101:3 0.133 26.534 N
2556 FRA 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA HER NA NA NA 1500:101:4 0.188 37.623 N
2557 FRA 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA HER NA NA NA 1500:101:1 0.57 161.445 N
2558 FRA 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA HER NA NA NA 1400:391:3 0.085 16.917 N
2559 FRA 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA DEEP SCE NA NA NA 1500:100:1 2.219 6477.331 N
2560 FRA 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA DEEP SCE NA NA NA 7500:100:1 0.148 430.809 N
2561 FRA 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA DEEP SCE NA NA NA 7500:100:1 0.203 507.455 N
2562 FRA 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA DEEP SCE NA NA NA 1500:100:1 1.793 4483.985 N
2563 FRA 2018 1 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA BLL NA NA NA 7400:390:2 0.022 233.298 N
2564 FRA 2018 4 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA BSS NA NA NA 1400:390:3 0.009 104.58 N
2565 FRA 2018 4 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA COE NA NA NA 1400:390:3 0.005 2.02 N
2566 FRA 2018 4 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA GUU NA NA NA 1400:390:3 0.001 0.18 N
2567 FRA 2018 4 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA JOD NA NA NA 1400:390:3 0.004 20.29 N
2568 FRA 2018 4 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA MAC NA NA NA 1400:390:3 0.027 88.25 N
2569 FRA 2018 4 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA PLE NA NA NA 1400:390:3 0.006 2.47 N
2570 FRA 2018 4 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA RJC NA NA NA 1400:390:3 0.015 47.41 N
