country_code year quarter vessel_length fishing_tech gear_type target_assemblage mesh_size_range metier supra_region sub_region eez_indicator geo_indicator specon_tech deep rectangle_type rectangle_lat rectangle_lon c_square totfishdays confidential
330 SCO 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.6.A NA NGI NK NA 05*1 55.25 -4.5 NA 3 N
331 SCO 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.6.A NA NGI NK NA 05*1 55.75 -6.5 NA 21 N
332 SCO 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.6.A NA NGI NK NA 05*1 55.75 -5.5 NA 58 N
333 SCO 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.6.A NA NGI NK NA 05*1 56.25 -6.5 NA 10.5 N
334 SCO 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.6.A NA NGI NK NA 05*1 56.25 -5.5 NA 40 N
335 SCO 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.6.A NA NGI NK NA 05*1 56.75 -7.5 NA 1 N
336 SCO 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.6.A NA NGI NK NA 05*1 56.75 -6.5 NA 65 N
337 SCO 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.6.A NA NGI NK NA 05*1 56.75 -5.5 NA 34.5 N
338 SCO 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.6.A NA NGI NK NA 05*1 57.25 -7.5 NA 18 N
339 SCO 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.6.A NA NGI NK NA 05*1 57.25 -6.5 NA 9 N
340 SCO 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.6.A NA NGI NK NA 05*1 57.25 -5.5 NA 47.5 N
341 SCO 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.6.A NA NGI NK NA 05*1 57.75 -7.5 NA 4 N
342 SCO 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.6.A NA NGI NK NA 05*1 57.75 -6.5 NA 58 N
343 SCO 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.A NA NGI NK NA 05*1 53.25 -3.5 NA 11 N
344 SCO 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.A NA NGI NK NA 05*1 53.75 -4.5 NA 10 N
345 SCO 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.A NA NGI NK NA 05*1 53.75 -3.5 NA 19 N
346 SCO 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.A NA NGI NK NA 05*1 54.25 -5.5 NA 8.5 N
347 SCO 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.A NA NGI NK NA 05*1 54.25 -4.5 NA 87.8333333333 N
348 SCO 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.A NA NGI NK NA 05*1 54.75 -5.5 NA 41.5 N
349 SCO 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.A NA NGI NK NA 05*1 54.75 -4.5 NA 20.1666666667 N
350 SCO 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.6.A NA NGI NK NA 05*1 55.25 -5.5 NA 11 N
351 SCO 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.6.A NA NGI NK NA 05*1 55.75 -5.5 NA 14 N
352 SCO 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.A NA NGI NK NA 05*1 54.75 -5.5 NA 3 N
353 SCO 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA 05*1 50.25 -3.5 NA 6 N
354 SCO 2018 4 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.A NA NGI NK NA 05*1 53.75 -4.5 NA 1 N
355 SCO 2018 4 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.A NA NGI NK NA 05*1 54.25 -4.5 NA 20 N
356 SCO 2018 4 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.A NA NGI NK NA 05*1 54.75 -5.5 NA 1 N
357 SCO 2018 4 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.A NA NGI NK NA 05*1 54.75 -4.5 NA 2 N
358 FRA 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:382:4 33.83273 N
359 FRA 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:382:4 83.50602 N
360 FRA 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:382:3 48.84764 N
361 FRA 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:382:3 40.60673 N
362 FRA 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:382:4 26.01132 N
363 FRA 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:382:4 45.26187 N
364 FRA 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:390:1 798.6501 N
365 FRA 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:390:3 349.4701 N
366 FRA 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:390:1 101.318 N
367 FRA 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:390:3 150.6246 N
368 FRA 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1400:390:3 2.163776 N
369 FRA 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1500:101:1 811.0149 N
370 FRA 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1400:391:3 126.8197 N
371 FRA 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1400:390:4 9.146959 N
372 FRA 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1500:100:2 426.8456 N
373 FRA 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:390:2 813.1731 N
374 FRA 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1400:390:3 31.50871 N
375 FRA 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:390:3 287.3201 N
376 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:383:4 3.5 N
377 FRA 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:384:3 0.7029383 N
378 FRA 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:383:4 23.74668 N
379 FRA 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:384:4 0.4699835 N
380 FRA 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:390:2 461.6065 N
381 FRA 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:390:4 427.3024 N
382 FRA 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1500:100:1 4.882589 N
383 FRA 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1500:101:3 67.58581 N
384 FRA 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1400:390:3 70.13817 N
385 FRA 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1500:101:1 62.12736 N
386 FRA 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1500:100:2 149.3635 N
387 FRA 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1400:390:4 0.373917 N
388 FRA 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1500:100:1 217.2726 N
389 FRA 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1500:100:4 2.450218 N
390 FRA 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1500:100:3 4.395068 N
391 FRA 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1500:100:1 295.5153 N
392 FRA 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1500:100:2 93.78965 N
393 FRA 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1500:100:3 19.10653 N
394 FRA 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7500:100:3 6.96741 N
395 FRA 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7500:100:1 71.12818 N
396 FRA 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1500:101:1 30.17433 N
397 FRA 2018 1 VL1218 PMP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:382:4 9.447324 N
398 FRA 2018 1 VL1218 PMP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:382:3 6.552676 N
399 FRA 2018 4 VL1218 PMP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:382:4 18.29731 N
400 FRA 2018 4 VL1218 PMP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:382:3 5.489597 N
401 FRA 2018 1 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:390:3 101.1716 N
402 FRA 2018 1 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1400:390:3 7.633137 N
403 FRA 2018 4 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1500:100:2 91.63552 N
404 FRA 2018 4 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:390:3 8.992864 N
405 FRA 2018 4 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1500:100:1 0.1099886 N
406 FRA 2018 4 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1500:100:4 0.04304353 N
407 FRA 2018 4 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1500:101:1 180.6349 N
408 FRA 2018 4 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1400:391:3 14.76114 N
409 FRA 2018 4 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1500:101:3 25.55716 N
410 FRA 2018 4 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:390:1 19.78673 N
411 FRA 2018 4 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:390:4 80.20791 N
412 FRA 2018 4 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:390:2 229.7319 N
413 FRA 2018 1 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:390:1 170.1145 N
414 FRA 2018 1 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:390:4 92.46183 N
415 FRA 2018 1 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7500:100:1 0.6141249 N
416 FRA 2018 2 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:390:4 29.0993 N
417 FRA 2018 2 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:390:3 60.53999 N
418 FRA 2018 2 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7500:100:1 11.1566 N
419 FRA 2018 2 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7500:100:2 0.05620397 N
420 FRA 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1400:390:1 2.087194 N
421 FRA 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:390:4 460.7053 N
422 FRA 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1400:390:1 0.8223775 N
423 FRA 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7500:100:1 20.1892 N
424 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:382:3 89.14525 N
425 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:382:4 85.05982 N
426 FRA 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:382:3 56.02025 N
427 FRA 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1500:100:2 130.5415 N
428 FRA 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1500:101:1 163.3884 N
429 FRA 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1400:391:3 28.0307 N
430 FRA 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:391:4 0.2822984 N
431 FRA 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:382:4 5.300404 N
432 FRA 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:391:3 126.2112 N
433 FRA 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:391:1 61.91229 N
434 FRA 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:390:4 97.23783 N
435 FRA 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1500:101:1 85.90003 N
436 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.8.A NA NGI NA NA NA NA NA 7400:373:4 11.84331 N
437 FRA 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.8.A NA NGI NA NA NA NA NA 7400:373:4 38.37736 N
438 FRA 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.8.A NA NGI NA NA NA NA NA 7400:374:3 8.176765 N
439 FRA 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1500:100:4 3.1822 N
440 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:390:2 132.6828 N
441 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:390:1 156.1033 N
442 FRA 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:390:3 119.1801 N
443 FRA 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:390:2 308.1925 N
444 FRA 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:390:4 173.3083 N
445 FRA 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:390:1 48.23244 N
446 FRA 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:391:3 28.67823 N
447 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:390:4 140.2245 N
448 FRA 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:381:4 266.9285 N
449 FRA 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:391:2 147.513 N
450 FRA 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:381:4 115.058 N
451 FRA 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:391:2 101.5397 N
452 FRA 2018 4 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1400:390:4 1.219385 N
453 FRA 2018 4 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:391:3 24.66289 N
454 FRA 2018 4 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:391:1 5.36889 N
455 FRA 2018 1 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:391:3 1 N
456 FRA 2018 2 VL1218 DRB DRB MCD NA NK NAO 27.7.D NA NGI NA NA NA NA NA 1500:101:1 100.0864 N
457 FRA 2018 2 VL1218 DRB DRB MCD NA NK NAO 27.7.D NA NGI NA NA NA NA NA 1500:101:3 3.856975 N
458 FRA 2018 3 VL1218 DRB DRB MCD NA NK NAO 27.7.D NA NGI NA NA NA NA NA 1500:101:3 2.975147 N
459 FRA 2018 3 VL1218 DRB DRB MCD NA NK NAO 27.7.D NA NGI NA NA NA NA NA 1500:101:1 57.49082 N
460 FRA 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:382:4 68.31368 N
461 FRA 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:382:3 8.691885 N
462 FRA 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:392:1 7.89968 N
463 FRA 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:391:2 166.5953 N
464 FRA 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:381:4 172.9789 N
465 FRA 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:392:1 17.19993 N
466 FRA 2018 1 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1500:100:2 7.756443 N
467 FRA 2018 1 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1500:100:1 17.88864 N
468 FRA 2018 2 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1500:100:1 18.08472 N
469 FRA 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:391:1 1.903088 N
470 FRA 2018 4 VL1218 DRB DRB MCD NA NK NAO 27.7.D NA NGI NA NA NA NA NA 1500:101:3 0.3614739 N
471 FRA 2018 4 VL1218 DRB DRB MCD NA NK NAO 27.7.D NA NGI NA NA NA NA NA 1500:101:1 1.638526 N
472 FRA 2018 1 VL1218 DRB DRB MCD NA NK NAO 27.7.D NA NGI NA NA NA NA NA 1500:101:1 28.62544 N
473 FRA 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:381:4 208.6545 N
474 FRA 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:391:2 132.6299 N
475 FRA 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:382:3 38.2968 N
476 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.8.A NA NGI NA NA NA NA NA 7400:374:3 0.1566897 N
477 FRA 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:384:2 0.6666667 N
478 FRA 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:384:4 0.3333333 N
479 FRA 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:384:4 0.8966775 N
480 FRA 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.H NA NGI NA NA NA NA NA 7400:485:3 0.1042857 N
481 FRA 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1500:101:3 16.77222 N
482 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1500:100:1 15.47885 N
483 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1500:100:2 2.850843 N
484 FRA 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1500:100:1 35.71354 N
485 FRA 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7500:100:1 24.95843 N
486 FRA 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1500:100:2 2.038703 N
487 FRA 2018 1 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1400:390:1 0.7736081 N
488 FRA 2018 1 VL1218 DRB DRB MCD NA NK NAO 27.7.D NA NGI NA NA NA NA NA 1500:101:2 0.01799493 N
489 FRA 2018 1 VL1218 DRB DRB MCD NA NK NAO 27.7.D NA NGI NA NA NA NA NA 1500:100:2 0.3565685 N
490 FRA 2018 2 VL1218 DRB DRB MCD NA NK NAO 27.7.D NA NGI NA NA NA NA NA 1500:100:2 0.5566412 N
491 FRA 2018 3 VL1218 DRB DRB MCD NA NK NAO 27.7.D NA NGI NA NA NA NA NA 1500:100:2 0.03403277 N
492 FRA 2018 1 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:390:2 33.77608 N
493 FRA 2018 1 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1500:100:3 0.1692757 N
494 FRA 2018 2 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1500:100:3 0.1513757 N
495 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:381:4 53.04893 N
496 FRA 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:381:4 126.4708 N
497 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:392:1 20.7022 N
498 FRA 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:381:4 16.24709 N
499 FRA 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:390:1 2.731972 N
500 FRA 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1500:101:3 8.251792 N
501 FRA 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1500:101:3 7.998841 N
502 FRA 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1500:100:4 1.939354 N
503 FRA 2018 1 VL1218 TBB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:390:4 15.13511 N
504 FRA 2018 1 VL1218 TBB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:390:2 14.74212 N
